transaction_id,timestamp_sec,amount,mcc,mcc_risk_weight,is_decline,hour_of_day_sin,hour_of_day_cos,card_type,device_risk_score,velocity,geo_distance_km,card_age_days,failed_attempts_24h,user_agent_category,provisioning_channel,nfc_tap_latency_ms,bnpl_bureau_inquiries,raas_dispute_score,bopis_pickup_delay_min,is_fraud,attack_vector,fraud_subtype
TX_LEG_HN_004350,286730.15486813086,1.92,5812,0.15,0,0.9084,-0.418,mastercard,0.0285,10.56,10.39,308.0,0,standard_browser,0,0.0,0,0.0363,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_006465,286763.1855391724,28.37,5812,0.15,0,0.9074,-0.4202,visa,0.105,2.37,8.18,550.0,0,standard_browser,0,0.0,0,0.1137,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_006466,286784.61597141996,9.12,5812,0.15,0,0.9068,-0.4216,visa,0.2388,1.32,17.15,599.0,0,standard_browser,0,0.0,1,0.0391,0.0,0,legitimate,legitimate_standard
TX_FRD_GHOST_000073,286798.3011883317,47.48,4121,0.35,0,0.9064,-0.4225,visa,0.1494,6.34,47.8,251.0,1,standard_browser,2,375.8,0,0.1028,0.0,1,ghost_tap_nfc_relay,ghost_tap_nfc_relay
TX_LEG_HN_004351,286856.8210751646,12.14,4121,0.35,0,0.9046,-0.4264,visa,0.203,4.27,0.1,438.0,0,standard_browser,0,0.0,0,0.0993,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_006467,286860.4517669848,12.71,5812,0.15,0,0.9044,-0.4266,visa,0.4145,1.08,33.4,145.0,0,standard_browser,0,0.0,0,0.0139,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_006468,286872.9260685137,24.78,5812,0.15,0,0.9041,-0.4274,visa,0.0493,2.01,25.32,1033.0,0,standard_browser,1,0.0,0,0.0293,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_006469,286876.9335374739,9.57,5411,0.1,0,0.9039,-0.4277,mastercard,0.0863,1.55,13.58,1030.0,0,standard_browser,0,0.0,0,0.0147,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_004352,286880.08249196585,27.44,5812,0.15,0,0.9038,-0.4279,visa,0.1299,4.71,9.12,448.0,1,standard_browser,0,64.5,0,0.0171,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_004353,286924.5834669486,15.8,4121,0.35,0,0.9024,-0.4308,mastercard,0.4882,8.32,3.14,133.0,0,standard_browser,0,0.0,0,0.0169,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_006470,286969.45098201063,15.57,5812,0.15,0,0.901,-0.4338,amex,0.0427,1.2,30.7,330.0,0,standard_browser,0,63.9,2,0.0331,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_006471,287025.91554095683,13.08,5411,0.1,0,0.8992,-0.4375,amex,0.1403,2.33,7.58,210.0,0,standard_browser,0,0.0,2,0.0604,241.0,0,legitimate,legitimate_standard
TX_LEG_STD_006472,287041.5556558287,17.23,7523,0.3,0,0.8987,-0.4385,visa,0.142,0.86,33.46,992.0,0,standard_browser,0,49.0,0,0.0194,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_004354,287042.9397426986,14.91,5812,0.15,0,0.8987,-0.4386,mastercard,0.0695,10.2,15.93,538.0,0,standard_browser,0,0.0,0,0.0306,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_006473,287060.7423410809,3.04,5411,0.1,0,0.8981,-0.4397,mastercard,0.1864,1.47,19.25,2397.0,1,standard_browser,0,25.7,0,0.0242,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_004355,287079.94280541857,1.67,5411,0.1,0,0.8975,-0.441,mastercard,0.0708,7.55,28.55,386.0,0,standard_browser,2,0.0,0,0.1243,367.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_006474,287113.65185847227,4.28,5411,0.1,0,0.8964,-0.4432,amex,0.1802,0.81,19.26,403.0,1,standard_browser,0,0.0,0,0.0146,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_004356,287168.1708120275,30.53,4121,0.35,0,0.8947,-0.4467,visa,0.399,7.11,15.77,341.0,0,standard_browser,2,21.9,0,0.005,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_004357,287256.6967941845,3.27,5812,0.15,0,0.8918,-0.4525,visa,0.4901,5.73,0.1,103.0,0,standard_browser,1,67.6,1,0.0205,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_006475,287266.53128143365,23.48,5541,0.18,0,0.8915,-0.4531,visa,0.1041,1.4,33.92,222.0,0,standard_browser,0,0.0,0,0.0156,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_006476,287305.322068282,30.34,5812,0.15,0,0.8902,-0.4556,visa,0.1674,1.96,13.91,373.0,0,standard_browser,0,0.0,0,0.0735,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_004358,287334.3577033579,12.5,4121,0.35,0,0.8892,-0.4575,mastercard,0.1251,4.35,0.1,2470.0,0,standard_browser,0,0.0,2,0.0938,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_006477,287370.2793069355,8.9,5411,0.1,0,0.888,-0.4598,visa,0.0797,1.7,34.86,304.0,0,standard_browser,0,0.0,0,0.1651,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_004359,287428.184817774,21.53,4121,0.35,0,0.8861,-0.4636,visa,0.2688,10.11,0.1,701.0,0,standard_browser,1,38.6,0,0.0476,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_006478,287466.05671015306,14.32,5812,0.15,0,0.8848,-0.466,mastercard,0.1344,1.97,8.86,569.0,0,standard_browser,0,59.0,0,0.192,0.0,0,legitimate,legitimate_standard
TX_FRD_DRIP_000102,287474.7698912042,14.58,7399,0.9,0,0.8845,-0.4666,mastercard,0.1443,1.42,1.03,235.0,0,residential_proxy_bot,0,0.0,0,0.0691,0.0,1,slow_drip,slow_drip_stealth
TX_LEG_HN_004360,287494.0781029872,4.71,5411,0.1,0,0.8838,-0.4678,visa,0.2788,4.45,4.79,720.0,0,standard_browser,2,0.0,1,0.1081,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_004361,287517.8592131008,10.53,4121,0.35,0,0.883,-0.4693,mastercard,0.0933,11.22,2.51,311.0,0,standard_browser,2,0.0,0,0.0622,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_006479,287536.6847932986,19.5,5411,0.1,0,0.8824,-0.4705,mastercard,0.2334,3.94,44.09,1693.0,0,standard_browser,0,64.2,0,0.0759,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_006480,287552.83200526936,27.27,5411,0.1,0,0.8818,-0.4716,visa,0.0873,1.35,0.1,253.0,0,standard_browser,1,26.7,0,0.1227,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_006481,287554.9607256589,4.23,5411,0.1,0,0.8818,-0.4717,visa,0.2155,1.05,5.64,221.0,0,standard_browser,0,0.0,0,0.055,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_004362,287594.52820793516,23.13,5411,0.1,0,0.8804,-0.4743,mastercard,0.2254,6.17,4.89,983.0,1,standard_browser,1,48.7,0,0.1708,263.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_006482,287637.72086721065,9.01,5812,0.15,0,0.8789,-0.477,visa,0.182,1.56,12.63,898.0,0,standard_browser,0,73.5,0,0.1154,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_006483,287671.9505859008,12.24,4121,0.35,0,0.8777,-0.4792,visa,0.0501,1.04,28.82,228.0,0,standard_browser,0,0.0,0,0.034,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_006484,287746.02172299614,26.93,5912,0.12,0,0.8751,-0.4839,mastercard,0.1211,0.86,6.48,599.0,0,standard_browser,0,63.7,0,0.1725,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_006485,287768.4834322961,88.72,5912,0.12,0,0.8743,-0.4853,mastercard,0.1723,1.35,18.2,99.0,0,standard_browser,0,0.0,0,0.0419,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_004363,287785.5227030559,21.47,4121,0.35,0,0.8737,-0.4864,visa,0.216,4.66,19.25,600.0,0,standard_browser,0,0.0,0,0.0126,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_006486,287869.50202022836,13.68,5411,0.1,0,0.8707,-0.4918,mastercard,0.2116,2.69,16.92,314.0,2,standard_browser,0,0.0,1,0.0121,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_006487,287869.9949614429,6.42,5812,0.15,0,0.8707,-0.4918,mastercard,0.1186,1.87,1.09,802.0,0,standard_browser,0,0.0,0,0.0769,306.0,0,legitimate,legitimate_standard
TX_LEG_HN_004364,287893.95568980137,21.8,5812,0.15,0,0.8699,-0.4933,mastercard,0.2295,7.21,13.75,2300.0,0,standard_browser,1,0.0,2,0.0253,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_006488,287915.18206134805,21.2,5541,0.18,1,0.8691,-0.4946,mastercard,0.0216,2.03,42.0,278.0,0,standard_browser,0,58.4,1,0.0304,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_004365,287919.3016819063,18.31,4121,0.35,0,0.8689,-0.4949,mastercard,0.0245,10.77,6.7,452.0,0,standard_browser,0,43.1,0,0.0153,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_006489,287941.0853660581,43.84,5411,0.1,0,0.8682,-0.4963,amex,0.1431,1.04,17.69,179.0,2,standard_browser,1,0.0,2,0.0865,0.0,1,legitimate,label_noise_undetected
TX_FRD_BURST_000115,287983.54395447305,7.63,5812,0.15,1,0.8666,-0.499,visa,0.09,4.61,48.03,52.0,2,headless_chrome_bot,0,0.0,0,0.0096,0.0,1,card_testing_burst,card_testing_burst
TX_LEG_STD_006490,288000.0637669666,18.02,5541,0.18,1,0.866,-0.5,amex,0.0515,1.16,0.1,611.0,0,standard_browser,0,0.0,0,0.0651,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_004366,288019.01239050564,5.08,5411,0.1,0,0.8653,-0.5012,mastercard,0.117,10.56,0.1,816.0,0,standard_browser,0,0.0,0,0.1371,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_006491,288039.54244207375,9.26,5812,0.15,0,0.8646,-0.5025,mastercard,0.0959,1.96,2.42,1418.0,0,standard_browser,0,31.4,0,0.002,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_006492,288054.1513739494,31.83,5541,0.18,0,0.864,-0.5034,visa,0.1045,1.38,32.04,80.0,1,standard_browser,1,60.3,0,0.0542,0.0,0,legitimate,legitimate_standard
TX_FRD_BURST_000116,288075.05285069643,17.75,7523,0.3,0,0.8633,-0.5047,visa,0.3158,5.1,70.42,94.0,5,headless_chrome_bot,0,0.0,0,0.0458,0.0,1,card_testing_burst,card_testing_burst
TX_FRD_DRIP_000103,288105.8427187849,28.76,5812,0.15,0,0.8622,-0.5067,visa,0.0766,1.06,1.52,144.0,0,residential_proxy_bot,0,0.0,0,0.0964,0.0,1,slow_drip,slow_drip_stealth
TX_LEG_STD_006493,288108.6013757079,26.83,5812,0.15,0,0.862,-0.5068,visa,0.0216,2.94,10.51,327.0,0,standard_browser,0,0.0,2,0.044,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_006494,288113.616380019,7.72,5812,0.15,0,0.8619,-0.5071,visa,0.0409,1.6,22.73,228.0,0,standard_browser,1,20.0,0,0.1002,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_006495,288163.9631161103,20.91,4121,0.35,0,0.86,-0.5103,visa,0.0145,1.25,6.71,409.0,0,standard_browser,0,0.0,0,0.0013,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_006496,288181.4152426985,33.18,4121,0.35,0,0.8594,-0.5114,visa,0.0287,1.46,30.41,944.0,0,standard_browser,0,0.0,0,0.0716,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_006497,288188.04874660424,38.33,5411,0.1,0,0.8591,-0.5118,amex,0.0743,1.25,38.19,777.0,0,standard_browser,0,75.0,0,0.0608,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_006498,288190.5242818553,16.22,7523,0.3,0,0.859,-0.512,amex,0.1388,0.89,18.22,190.0,0,standard_browser,1,0.0,0,0.1229,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_006499,288199.6276086784,12.51,5411,0.1,0,0.8587,-0.5125,visa,0.1728,1.98,44.26,391.0,0,standard_browser,0,0.0,0,0.0394,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_004367,288213.3072572869,8.39,4121,0.35,0,0.8582,-0.5134,mastercard,0.164,8.09,9.75,127.0,0,standard_browser,0,0.0,0,0.1262,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_004368,288229.9353119793,22.96,4121,0.35,0,0.8575,-0.5144,visa,0.0564,8.99,4.64,144.0,0,standard_browser,1,0.0,1,0.2674,451.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_006500,288256.11672236834,40.78,5411,0.1,0,0.8566,-0.516,visa,0.247,1.53,19.23,349.0,0,standard_browser,0,71.0,0,0.1291,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_006501,288257.43619793927,6.66,5912,0.12,0,0.8565,-0.5161,visa,0.1434,1.27,24.64,722.0,0,standard_browser,0,75.1,0,0.0092,0.0,0,legitimate,legitimate_standard
TX_FRD_WALLET_000073,288302.3200327943,168.19,5812,0.15,0,0.8548,-0.5189,visa,0.2872,3.0,33.91,104.0,0,spoofed_mobile_browser,1,0.0,0,0.095,0.0,1,adversarial_surrogate_probing,wallet_push_provisioning_hijack
TX_LEG_HN_004369,288371.6275869222,2.99,5812,0.15,0,0.8522,-0.5232,mastercard,0.12,4.23,8.41,772.0,0,standard_browser,1,43.8,1,0.1379,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_004370,288373.08587871597,7.99,4121,0.35,0,0.8521,-0.5233,visa,0.0835,9.37,5.77,240.0,0,standard_browser,0,61.6,1,0.0608,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_004371,288378.28310219204,6.92,7523,0.3,0,0.8519,-0.5236,mastercard,0.01,4.76,0.1,429.0,0,standard_browser,0,0.0,1,0.0577,435.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_006502,288395.62130403065,23.24,4121,0.35,0,0.8513,-0.5247,visa,0.2372,1.45,39.0,147.0,0,standard_browser,0,0.0,0,0.0484,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_004372,288427.390715399,21.44,4121,0.35,0,0.8501,-0.5267,mastercard,0.2847,10.93,11.26,180.0,0,standard_browser,1,79.0,0,0.1164,108.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_004373,288434.71481123025,9.3,7523,0.3,0,0.8498,-0.5271,visa,0.1354,7.85,0.1,556.0,1,standard_browser,0,0.0,0,0.137,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_006503,288449.4451162775,5.86,7523,0.3,0,0.8492,-0.528,visa,0.1801,1.71,33.1,1232.0,0,standard_browser,0,34.7,0,0.1296,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_006504,288467.27054045396,30.61,5812,0.15,0,0.8485,-0.5291,visa,0.01,2.51,16.92,197.0,0,standard_browser,0,0.0,2,0.1123,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_004374,288568.5804318468,7.05,7523,0.3,0,0.8446,-0.5354,visa,0.3151,7.72,11.59,1162.0,0,standard_browser,0,0.0,0,0.0491,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_004375,288621.50535264326,8.99,5411,0.1,0,0.8426,-0.5386,visa,0.1731,10.58,9.92,297.0,0,standard_browser,0,0.0,0,0.0217,403.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_004376,288679.7340268265,28.04,4121,0.35,0,0.8403,-0.5422,mastercard,0.0268,5.49,0.1,354.0,0,standard_browser,0,0.0,0,0.121,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_004377,288695.1642662739,21.86,4121,0.35,0,0.8397,-0.5431,visa,0.0844,6.13,10.65,274.0,0,standard_browser,1,0.0,0,0.1601,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_004378,288698.02590621467,16.05,7523,0.3,0,0.8395,-0.5433,mastercard,0.049,4.97,8.92,436.0,0,standard_browser,1,21.5,0,0.141,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_004379,288698.1559129105,7.17,5411,0.1,0,0.8395,-0.5433,amex,0.1377,9.17,8.86,270.0,0,standard_browser,0,0.0,3,0.0165,280.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_FRD_BOPIS_000069,288735.83643495856,220.69,5999,0.85,0,0.8381,-0.5456,visa,0.1044,1.13,60.1,910.0,0,automated_script,0,0.0,0,0.0209,14.0,1,adversarial_timestamp_jitter,bopis_mule_laundering
TX_LEG_HN_004380,288750.1491551752,7.64,5812,0.15,0,0.8375,-0.5465,mastercard,0.2325,8.69,6.74,246.0,0,standard_browser,0,37.5,0,0.0171,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_006505,288806.30836822995,13.8,5411,0.1,0,0.8352,-0.5499,mastercard,0.1424,2.43,34.83,774.0,1,standard_browser,0,41.7,0,0.0339,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_004381,288833.1243259097,12.6,5812,0.15,1,0.8342,-0.5515,amex,0.01,6.99,28.91,291.0,0,standard_browser,1,0.0,1,0.2014,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_006506,288840.95644722425,38.63,5912,0.12,0,0.8338,-0.552,visa,0.2362,1.82,0.1,720.0,0,standard_browser,0,0.0,1,0.0666,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_006507,288850.330555873,23.39,5411,0.1,0,0.8335,-0.5526,visa,0.0227,0.61,12.6,41.0,0,standard_browser,0,0.0,0,0.0511,194.0,0,legitimate,legitimate_standard
TX_LEG_STD_006508,288862.7249203669,7.24,5812,0.15,0,0.833,-0.5533,visa,0.108,0.72,60.52,165.0,0,standard_browser,0,41.2,1,0.0154,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_004382,288875.18581493164,6.5,7523,0.3,0,0.8325,-0.5541,visa,0.1244,6.69,7.36,688.0,0,standard_browser,2,0.0,0,0.0724,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_004383,288902.8610614916,2.41,4121,0.35,0,0.8314,-0.5557,visa,0.0444,7.25,3.03,273.0,0,standard_browser,1,0.0,1,0.0098,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_004384,288931.5697102381,23.95,7523,0.3,0,0.8302,-0.5575,mastercard,0.0836,6.79,0.1,248.0,0,standard_browser,0,53.4,1,0.315,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_006509,288932.21024906804,45.47,5812,0.15,0,0.8302,-0.5575,visa,0.1759,1.45,12.54,32.0,0,standard_browser,0,41.0,1,0.189,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_004385,288989.353568957,13.04,5812,0.15,0,0.8278,-0.561,mastercard,0.0623,7.72,1.62,575.0,0,standard_browser,2,0.0,0,0.1804,120.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_004386,289060.0148901294,9.45,4121,0.35,0,0.8249,-0.5652,mastercard,0.0965,9.44,10.95,450.0,1,standard_browser,0,0.0,0,0.2104,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_006510,289113.97960280743,46.46,5411,0.1,0,0.8227,-0.5684,visa,0.0897,1.27,45.37,158.0,0,standard_browser,1,0.0,0,0.2932,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_004387,289156.5090528946,24.56,7523,0.3,0,0.821,-0.571,visa,0.1603,5.6,0.1,689.0,0,standard_browser,0,64.5,0,0.0584,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_006511,289163.36251408176,29.21,5812,0.15,0,0.8207,-0.5714,mastercard,0.061,1.41,33.68,125.0,0,standard_browser,0,0.0,0,0.0942,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_006512,289270.48533790343,9.33,5812,0.15,0,0.8162,-0.5778,visa,0.161,1.34,0.1,2093.0,0,standard_browser,0,67.5,1,0.0075,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_006513,289272.05957692896,11.98,4121,0.35,0,0.8161,-0.5779,mastercard,0.1014,1.78,26.88,511.0,0,standard_browser,0,0.0,0,0.0783,189.0,0,legitimate,legitimate_standard
TX_LEG_STD_006514,289325.0478022189,17.96,5912,0.12,0,0.8139,-0.581,visa,0.1505,0.75,25.66,111.0,0,standard_browser,0,27.3,0,0.0068,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_006515,289354.79442983086,10.11,5411,0.1,0,0.8126,-0.5828,mastercard,0.326,0.86,40.3,623.0,0,standard_browser,0,0.0,0,0.0381,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_004388,289396.6860256034,4.82,4121,0.35,0,0.8109,-0.5852,visa,0.0758,11.1,1.01,437.0,0,standard_browser,0,60.5,1,0.0092,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_006516,289396.91450903856,53.81,5411,0.1,0,0.8109,-0.5852,mastercard,0.0745,1.06,42.36,233.0,1,standard_browser,0,58.7,0,0.0381,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_006517,289418.90591633046,19.18,5411,0.1,0,0.8099,-0.5865,mastercard,0.0275,1.78,32.59,825.0,0,standard_browser,0,68.5,1,0.025,62.0,0,legitimate,legitimate_standard
TX_LEG_HN_004389,289443.27261565905,25.25,5411,0.1,0,0.8089,-0.588,mastercard,0.139,9.78,1.16,475.0,1,standard_browser,1,0.0,3,0.1436,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_006518,289462.3094845043,2.66,5411,0.1,0,0.8081,-0.5891,mastercard,0.1202,1.4,4.6,200.0,0,standard_browser,0,68.9,0,0.1058,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_004390,289466.61215189804,3.83,4121,0.35,0,0.8079,-0.5893,visa,0.1829,10.9,4.42,1029.0,0,standard_browser,0,0.0,1,0.0294,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_HN_004391,289495.7060827842,20.25,4121,0.35,0,0.8066,-0.5911,mastercard,0.1689,10.83,0.1,163.0,0,standard_browser,0,63.5,0,0.0931,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_006519,289604.7858877705,20.58,5912,0.12,0,0.8019,-0.5974,mastercard,0.1201,3.42,7.88,548.0,0,standard_browser,0,54.7,1,0.0209,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_006520,289643.859319382,12.42,7523,0.3,0,0.8002,-0.5997,visa,0.0599,0.81,16.53,104.0,0,standard_browser,0,0.0,2,0.1483,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_006521,289679.8174601225,15.62,5912,0.12,0,0.7986,-0.6018,visa,0.1321,2.07,8.92,253.0,0,standard_browser,1,0.0,0,0.1773,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_006522,289713.9115827073,13.42,5912,0.12,0,0.7971,-0.6038,mastercard,0.0922,1.96,0.1,297.0,0,standard_browser,0,0.0,0,0.0359,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_006523,289795.0012069869,27.83,5812,0.15,0,0.7936,-0.6085,visa,0.1586,1.07,0.1,161.0,0,standard_browser,0,0.0,0,0.0566,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_006524,289859.8786925121,33.53,5812,0.15,0,0.7907,-0.6122,mastercard,0.1278,1.25,26.16,143.0,0,standard_browser,0,48.0,0,0.005,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_006525,289896.022266158,20.95,5541,0.18,0,0.7891,-0.6143,visa,0.0957,2.84,20.87,213.0,0,standard_browser,1,0.0,0,0.2002,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_004392,289923.44900157896,16.8,5812,0.15,0,0.7879,-0.6159,mastercard,0.01,8.52,22.35,545.0,0,standard_browser,0,0.0,0,0.042,117.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_006526,289955.42687895504,13.51,7523,0.3,0,0.7864,-0.6177,visa,0.194,1.15,10.74,1278.0,0,standard_browser,1,0.0,0,0.0129,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_006527,290000.5396388909,15.02,5812,0.15,0,0.7844,-0.6203,visa,0.2077,0.85,2.61,66.0,1,standard_browser,0,0.0,0,0.0579,0.0,0,legitimate,legitimate_standard
TX_LEG_HN_004393,290026.4499630844,17.94,5812,0.15,0,0.7832,-0.6217,mastercard,0.2732,10.14,0.1,142.0,0,standard_browser,2,0.0,0,0.19,0.0,0,legitimate_hard_negative,legitimate_hard_negative
TX_LEG_STD_006528,290041.1838739166,15.78,5411,0.1,0,0.7826,-0.6226,visa,0.0945,1.34,8.73,313.0,0,standard_browser,0,22.1,0,0.1214,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_006529,290096.3459237376,8.71,4121,0.35,0,0.7801,-0.6257,visa,0.3529,1.9,14.89,863.0,0,standard_browser,1,55.5,0,0.0342,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_006530,290131.48340686434,23.32,5411,0.1,0,0.7784,-0.6277,visa,0.0927,1.85,0.1,1468.0,0,standard_browser,0,0.0,0,0.0278,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_006531,290152.8653582199,20.48,4121,0.35,0,0.7775,-0.6289,mastercard,0.2413,1.93,0.1,1270.0,0,standard_browser,0,0.0,0,0.0155,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_006532,290169.4754406465,50.81,4121,0.35,0,0.7767,-0.6299,visa,0.0919,2.01,41.8,351.0,0,standard_browser,1,0.0,0,0.0137,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_006533,290198.95683575055,34.33,5411,0.1,0,0.7754,-0.6315,mastercard,0.0171,0.46,23.98,262.0,0,standard_browser,1,0.0,0,0.0199,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_006534,290228.3019909441,10.13,7523,0.3,0,0.774,-0.6332,mastercard,0.1132,1.31,23.36,175.0,0,standard_browser,0,0.0,0,0.0035,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_006535,290274.0753856457,31.38,7523,0.3,0,0.7719,-0.6357,mastercard,0.3255,1.62,19.15,90.0,1,standard_browser,0,27.4,0,0.0757,401.0,0,legitimate,legitimate_standard
TX_LEG_STD_006536,290297.79975388775,8.34,7523,0.3,0,0.7708,-0.6371,visa,0.0477,1.19,33.14,195.0,0,standard_browser,0,0.0,0,0.0794,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_006537,290304.30135849625,24.81,5812,0.15,0,0.7705,-0.6374,visa,0.13,1.27,20.31,831.0,0,standard_browser,0,54.6,0,0.0147,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_006538,290310.19663122704,10.91,5411,0.1,0,0.7702,-0.6378,mastercard,0.0948,0.72,15.67,663.0,0,standard_browser,1,0.0,0,0.0049,0.0,0,legitimate,legitimate_standard
TX_LEG_STD_006539,290319.5948465909,8.17,5912,0.12,0,0.7698,-0.6383,visa,0.2241,1.15,5.01,89.0,0,standard_browser,1,73.4,2,0.007,0.0,0,legitimate,legitimate_standard
